node, weight
48302,175901596
48423,282650505
48433,48835798
48720,1843233640
50237,340451254
50238,406536518
50247,58508326
50385,885910770
50489,658966766
50519,1520650859
50558,766034848
50581,317670324
50600,221352398
50638,456670188
50679,56770136
50682,612335193
50694,707960691
50791,399860034
51105,1280222
51292,4707712
51340,14736086
51343,6879522
51344,13951106
51368,29024
51653,709198421
52221,530381325
52715,493448052
52722,94797619
52730,450752691
52747,32195039
52749,19442482
52902,112764872
53273,320877083
53472,2179472
53527,556058889
54049,41484646
54124,2514984
54279,2248416522
54281,305575559
54282,285022502
54316,1053281645
54318,1040433961
54354,47395606
54357,44922280
54362,274885965
54367,39410761
54372,40539794
54375,285708493
54378,90248456
54381,26088038
54384,35653950
54409,146872
54504,37554847
54968,80655326
55071,221016
55098,562859685
55119,3002910429
55129,312997626
55279,5408
55417,122797126
55548,388420708
55653,14048
55805,146765406
55867,383033939
55885,32491224
55887,236188642
56256,36475667
56260,47516324
56290,47808940
56295,182677980
56302,107901389
56309,231664989
56740,2056
57380,40976
57381,147916413
57382,81702036
57383,42344649
57385,81740038
57386,39892324
57387,53035052
57390,68998081
58250,96575236
58536,7144
59140,715334750
59144,35690118
59445,15080861
59488,37892462
59549,130654890
60524,628294
60759,1111249978
60794,121126434
61354,1069695967
61729,2960
62747,217504793
63712,732764360
63729,195624
64142,254262023
64155,1607389788
64444,702518640
64795,66855955
65192,185053574
65207,559003996
65210,224448835
65355,117784
65620,313250554
66544,888530775
68459,72416
68882,881759560
68883,1144375796
69291,1698481733
69351,2602422
69501,55284681
69509,51694262
69676,2890352
70447,25285936
70999,1073174820
71814,323249115
72034,11364256
72205,236990775
72430,16848
72653,356888770
72771,1173918230
72772,1369007672
72773,608859725
72874,651243527
73325,51585150
73328,337938687
74488,5067660
75144,5857178743
75190,217390313
75967,133050589
76073,609803835
76218,1374430695
76984,1070746344
77099,765225247
77225,866508731
77241,262639318
77634,3567246
77658,570190661
77702,459372
78173,196115325
78204,43231719
79715,25635649
79716,464931988
79803,126875770
80634,829848
80764,511273879
81093,118216
81368,935457381
81529,209336
81689,977511868
81882,92724200
81887,252449935
81890,52336352
81928,189809503
82596,7974112556
82882,90744314
83310,597214110
83319,1492549352
83321,631877742
83323,224468562
84507,24271826
84660,2304
85067,64617878
85103,139790111
85118,1240078501
85545,97902481
85610,492403683
85815,231230595
85823,2210522492
88467,1398277026
88544,2089508690
88545,258679050
91768,460108232
91771,102612847
91888,14139463504
92437,502053573
92579,180933935
92587,127846196
92590,134792269
93133,30540718
93700,2109227460
94233,409136897
94833,29408
94935,1263819247
94957,9295160
95175,983168627
95178,966843679
95179,12382802590
95182,4546084665
95186,1751030151
95217,2946160327
95244,7478001810
95245,522517004
95294,292206404
96541,326082885
96867,26864
98659,16526232
99599,1981496
100127,53848
102263,509096127
102312,8043540
102814,944908566
104366,46688
104442,625927959
104450,4192448572
104728,1289097271
104779,6730416
105801,361306240
105805,35856
108856,15206540
109883,79538425
111919,1953907439
112285,18736
112287,601534984
113113,74884612
114313,1070374377
114848,71776
114953,872672453
115265,3012108272
115274,6194353858
115277,3733431581
115284,2595951979
116119,567287240
116124,2469703838
117558,67961994
118072,9094248
118185,62141582
118791,96962264
119486,1679593477
119500,2356008
119825,223287970
121221,45312349
121282,295480747
123517,1434592191
123523,653890311
123529,201202591
123700,728876421
124130,752504078
124363,688282097
124406,499931277
125295,120912281
126187,282448499
126387,696994
126955,35128
127300,178952738
127312,1088511532
127400,46016238
127821,213624829
127873,53733735
129914,1463129152
129917,249367995
130267,705963757
130551,1523915697
130588,399392849
131567,823840639005
132199,1652881427
132200,495879307
133528,19364616
134903,321478105
135163,51046636
135166,78631051
135425,119064585
135429,85784692
135439,64775734
135446,55616104
136231,1767610796
136838,806903414
137503,29245954
139644,1237610316
140316,421914834
141256,2748083977
141711,1521052624
142857,54448884
143027,380261579
143623,654433217
143769,570201231
143771,587290593
143772,130920972
143773,1101540330
143999,2739712642
144001,301989090
144004,1239774347
144015,1433999373
144017,2287480523
144019,253638264
144020,605061335
145349,283843488
147297,130195619
147368,2896316950
147385,365034900
147429,52654704
150884,800217573
151208,1975404191
151316,994407836
152601,2526806641
153640,120680741
153976,744572379
156331,166070369
156332,922842795
156337,376315626
158449,553809940
158806,576841220
161623,440752058
161679,28797477
161696,2540526471
161740,37951687
162266,1979006523
163722,1656512
163729,653102684
163735,645480093
163747,623040
164646,1079912437
164862,303271552
164879,311883641
164882,1493638234
166419,273369876
167180,291140282
169417,741242984
169447,2621422464
169550,921637505
169640,5052287799
169725,4584
169729,2840
169748,618456
169862,442894891
169863,1537599797
171414,88856910
171576,2183855481
171580,2759681962
171637,4568741078
172511,635069206
172515,187253917
173245,826469237
173649,2781272371
173709,865744317
175027,159272765
175115,233013947
175122,46977754
175129,113532214
175333,1431562
176110,15128220
176113,18118622
176304,1328
177673,3126004631
177789,286408617
177928,276223998
177934,306066041
177968,132850859
178025,249001359
178044,286330574
178049,142258530
178475,209688
179426,1289022514
180245,614013869
180246,391074855
181086,27192
181456,447323348
181468,444826805
181550,3008072
182230,234428573
182238,557418896
183662,19386112
184208,1664744
185573,5838038
186112,1751177354
186621,592776674
186623,179037119287
186749,902934458
186994,23163318
186995,191942239
187607,104768950
187620,283089808
187632,40416485
187696,16960428
188342,34522566
189314,169164235
189315,898447987
189319,631879373
189527,74138841
192205,45103197
192383,774398134
192434,627073220
192448,1538760016
192924,1119077990
195881,219874261
196245,576199751
197539,1427204
197540,3745832
199478,2878416
205120,598913304
209173,648063189
212532,487501248
213546,6395385893
213859,245862871
214907,670955601
214909,3912264
215788,552775868
216780,78384
217033,1216936913
217614,16794300
218105,28504
219108,6186924
219112,6575854
219490,818097588
224219,2734776433
224230,1645738934
224313,807296393
226861,1063000180
227180,46210144
227190,50296738
227508,43120438
231877,333689059
235880,1229100041
235883,506968093
235887,4434040
236378,749185259
236659,991207104
236781,1096214330
236919,288438163
237436,65049355
238069,7472824
238596,229789978
238742,343841384
238884,152504
241819,331635635
243706,195679613
246456,656850633
248746,502649248
252293,530832435
253710,265298656
254526,305423145
254572,46869837
254655,128154154
256835,848785016
259919,471026861
261156,419940325
262150,4472
262157,854947786
262181,492486997
263631,5551316664
263632,490806893
263641,987668547
264006,735770100
265316,42920212
267213,841506219
269181,1768
270656,1334130906
272199,869493256
272228,419792896
272242,2937843659
272310,726677048
273877,517817565
274705,2151654391
274795,357163058
278171,2315216747
282291,61826726
284551,462174161
286472,1305096275
286710,2245958081
286715,289003783
287187,617818106
288382,483260778
290403,1323590744
291294,99112
292440,994977764
293138,11064799
293508,850019039
294824,1033470057
295125,495053697
295648,1005757814
299071,121376
299347,1187890310
299362,808468088
301638,1125181475
301641,925510579
301957,25376854
301959,1237119299
302523,417291041
311092,171655204
318529,1003987289
319057,1569198038
319058,1809027021
319069,2736
319762,637827191
319765,762540465
319766,1089889574
319770,299339902
319773,1522826128
326408,206761857
327045,4608
328321,2935412949
329146,437901910
330750,498445688
330899,2529560
332381,13499294
333877,775104556
337677,3610518314
337724,2152
337726,2038981972
337729,17422187
337752,1488699909
338151,6918860
338153,692140455
340080,14720
343564,1153473177
347697,584530697
348687,909390136
353826,1237299915
353830,72767873
354926,341901629
364048,719524769
365066,468434144
366209,904938034
372310,55892019
374468,44824
376918,9550946
378850,351680619
379582,139447975
387103,441383243
389951,733992
390319,771520858
391181,2173310173
396331,510280
397427,860889635
400781,482688764
400782,275649870
400783,891591248
405002,2264474152
409248,811091449
410274,750822607
417943,105068180
418966,413744
421285,440986487
421418,412588880
424551,818674452
424562,6443640
424564,807514092
425253,218608
425629,83819268
426106,816332881
426437,1561284116
426440,13592
426441,42848
426442,1073448
428444,376198218
433502,2902245672
433514,1989222768
433515,706219660
435411,212432
436491,45561743818
454361,66756287
458188,41127607
461250,54941774
461255,62378832
462262,67363267
465383,1223534644
466544,41043388
466552,155092734
466585,639884274
466866,260161579
472251,10344
474942,32776
475176,1130831211
476429,693168299
476934,398723667
479730,530310724
497220,943400357
497678,1074059521
497704,441478765
504567,3061019428
504569,695118250
523164,311162660
523174,444216441
523176,1523582510
523180,1564738275
528041,591522865
551290,581154
552881,460968779
554915,5662009
557415,1101654445
558016,53456
565685,313338360
569105,858419892
569110,978809069
569643,621219024
569940,15208
572922,8508929620
577242,229294852
581385,2962737864
581387,2738636047
581389,4394121411
586240,3987552859
603456,113106976
607660,311679573
613091,570806354
619356,46851470
626425,96228951
630280,239070418
640623,60640
640630,835406937
641307,2279878823
641308,1545938282
667167,72290273
670801,848205960
670802,958012411
676061,14303459
687156,2584521699
687453,300156883
696215,1294146
701798,1107889295
703248,21672
703533,783969450
703913,1941759935
721805,883279134
723806,12461068
742010,523907541
742845,16280
745060,1304
745062,618260196
745067,120136
745257,15983955
751752,1030397968
766764,844432
795077,1257435021
805116,478462192
880551,61203122
904181,461957796
908827,933792
948950,65517320
948951,62508373
981071,2943319342
981100,452740493
981671,149498225
983290,1860048
990937,613342
1001750,538136
1003877,1285426333
1003878,5952
1008259,5965848
1033978,87688
1110385,844494971
1115744,2238345
1128656,243829502
1131492,1918392
1142503,108488
1156497,70744
1184124,6088520
1184125,613112301
1191377,471495200
1191378,413127875
1204718,156476326
1271710,236902938
1272141,411417188
1273159,83008
1273167,52416
1277737,732522601
1292253,10630712
1293360,681032369
1293361,3538792
1293363,837113398
1304792,226723567
1307774,761695008
1307775,3288
1315721,1904
1315725,1507214332
1329929,412454829
1331674,9704
1344955,1818776
1344966,64152
1390229,1091074764
1430885,412323191
1446380,9011224
1463137,1507048016
1477611,568255931
1478967,2529399306
1489388,118562248424
1489910,5891619456
1489923,4229408674
1505891,3725176128
1535325,760904
1545690,163825658
1556158,1489998086
1563254,481380356
1566705,408654231
1579279,496930926
1583079,899970396
1585420,284659204
1593277,18952
1607688,415000278
1638000,3184
1648003,780925528
1648004,690901236
1648010,6040
1648017,731247830
1648021,3935174907
1648028,26266288
1648030,964364435
1664845,1370231464
1673678,73103354
1699106,6736
1699522,1181480854
1699524,2527611372
1705102,857524522
1718445,244463588
1728959,572457851
1729112,1204677793
1730093,112516876
1799696,119552
1801551,369604374
1804621,877026546
1811493,33853108
1835343,4552
1844584,3506026996
1909378,308953430
1927917,783854799
1931078,48513434
1932955,259702720
1945703,1911934617
1955429,2048873749
1962849,207802240
2024747,311783229
2029106,805389473
2041976,60357437
2058183,364296
2058184,116976
2058185,1083760
2058186,185584
2059683,1083337061
2068716,1195940942
2068718,140690913
2068721,134892437
2068722,636765626
2068731,113783033
2079927,64963397
2094723,639508
2116660,73047692
2169681,58461259
2231390,5902112
2233839,614860889
2301471,10264
2304100,10666016
2338966,340442022
2493110,56168
2499237,46616
2507001,141893196
2508073,27296
2509194,425172093
2509196,837965110
2511126,157328
2511161,1448518
2528436,420688
2555556,1990919858
2555566,9943067335
2558922,534621206
2607033,46130971
2609812,49544
2611341,3113720
2682482,629888
2687318,133784
2704649,6352
2704949,537296
2721536,1320610808
2741927,43842856
2743693,903700438
2743694,5191934373
2743697,1843656439
2743704,1221217503
2743705,738282584
2743713,2392
2743715,2384647224
2743716,2904463917
2743728,7942215478
2743731,925061524
2743742,19936
2743747,2745711637
2743748,683925493
2750048,2774036
2761142,778818448
2761157,1675454736
2761159,198020988
2777055,2472
2787994,328871096
2821308,64085152
2839394,2045481922
2839395,274712698
2850835,859593249
2892069,125785212
2899742,3654930
2905228,44049532
2925401,464924313
2927774,55581931
2931431,244929282
2946196,41880
2969676,354897402
2982298,194301222
2983313,529552
2877,1626448
3215,1200320
3244,4277472
3255,15336
3308,1944
3440,1507048016
3502,6234976126
3573,2472
3602,10666016
3629,1156248221
3646,1749590374
3650,1285432285
3688,7472824
3699,5637261363
3744,6556459073
3745,5187941899
4118,841506219
4143,7420151314
4144,816332881
4345,1216936913
4454,1312193200
4613,308953430
4618,338159772
4667,107936
4671,850767882
4763,247720
4776,22531680
4805,396720
4827,1899136
4892,1916104
5042,1987296
5120,10955864
5125,1953216
5139,326592
5151,14792
5178,483888
5185,1588304
5226,3266240
5234,1295960
5258,23269584
5267,85936
5303,1130128
5739,72416
5789,2238345
5863,4984
6049,209688
6102,1445580623
6194,65264
6219,1190570283
6243,268679866
6295,234280
6301,103424
6314,1339258076
6329,108696
6348,3726326725
6406,5558472
6466,2048873749
6547,1334113077
6601,38328
6605,3159730
6646,1928972
6725,16848
6744,680604
6774,680
6845,631324
6854,3675574954
6893,2111314950
6939,1562414004
6970,2210522492
6974,765225247
6995,1520735642
7002,1944086754
7036,1225130816
7042,5996216906
7049,2695442428
7055,5685707671
7056,909390136
7065,875043693
7081,6042123557
7096,994407836
7100,39498888171
7114,5332740258
7135,3792271023
7149,230848934
7174,556058889
7191,2208
7197,468407822
7198,309038764
7214,24209166438
7371,2994505177
7392,1475520044
7402,2994641761
7422,9298263933
7423,2937843659
7430,726677048
7438,3291937942
7455,1070746344
7479,3151785627
7511,693168299
7520,805389473
7533,229789978
7599,2495979369
7682,868294
7716,5519496
7745,1484109603
7762,570198
7850,725400778
7858,598084844
7864,147065105
7879,13504
7898,179680600002
7914,189429010
7925,669146525
7933,3762366630
7992,474406495
8007,397181218
8012,791847469
8065,772134200
8075,3748714441
8101,447323348
8165,5919532711
8192,1100424482
8205,11856665749
8220,3823678249
8288,643480715
8314,9704
8332,1768
8342,8904367121
8372,570806354
8417,3282775693
8431,2978843224
8445,1468292701
8460,1620277625
8505,583899074
8511,1391170491
8522,1979006523
8560,1121673483
8572,576199751
8578,1980494688
8602,2809054866
8689,3435151836
8784,94204262
8792,41474010
8799,28857100
8802,404680860
8819,200762241
8826,2297334603
8830,2222072951
8892,739523157
8893,107355514
8902,862315317
8906,1869883032
8920,440162622
8929,761307639
8936,328248757
8940,308312881
8948,885952414
9108,1937019315
9205,628442144
9215,26985018
9219,1360426405
9223,2533965726
9230,1510969696
9363,21315778
9369,33246842
9389,15983955
9398,1129148049
9415,667298766
9673,6575854
9761,647791656
9810,215775768
9815,263138636
9834,845013497
9850,2213761803
9971,218141470
9991,1488699909
10220,5525488
10226,56168
10239,178944
10442,53456
11632,4608
13792,25348960
13819,56416
23513,572457851
26254,3506026996
27479,1073174820
27482,4708936302
27508,66756287
27515,369604374
27532,601553720
27544,9407242514
27791,1279279480
27829,10264
27833,2179472
27921,1280222
27998,2757992
28017,600947789
28568,68904
28731,71397188
28734,16330076
28908,160857281
29035,493448052
29051,869493256
29962,3632
29994,766034848
30005,45312349
30009,3427398728
30225,4060695351
30352,1867234502
30367,2154606120
30411,26429493
30416,40200788
30447,115732707
30449,498196318
30483,575471864
30503,1641310024
30725,2740388840
30761,239070418
30871,4082339186
30892,398723667
30908,259103793
30942,2688942702
30947,113106976
30995,243829502
31028,1277435694
31184,153360
31244,864488
32341,20327386284
32434,584530697
33256,1031378
33355,2233331871
33358,3284147123
33362,1743789958
33366,371707300
33370,313338360
33375,693313435
33381,1873045098
33406,758488756
33460,244929282
33464,860889635
33511,330495006994
33651,152504
33825,14720
33831,53848
33846,1006328
33851,680976
34346,74160
34374,58984
34478,173904
34531,639508
34542,572514
34636,218608
34672,141893196
34687,1153473177
34695,9121358294
34979,576252631
34989,10310753918
35036,1066909734
35460,166232
35491,3792639
35499,216195870
35675,146872
36138,738889385
36141,283089808
36161,495053697
36668,15596620458
36750,310432
36985,356971130
37093,99112
37104,3008072
37538,673150
37569,6629967273
37571,4312423260
37572,34499900794
37581,4900663869
37582,4154609755
37584,418072706
37909,1023782023
37987,20968
38096,399392849
38607,233383469
38608,447704674
38611,27976
38748,1067736
39814,1223534644
39816,1635794782
40040,5115192647
40093,3771936597
40096,2320194620
40307,9444258888
40552,783969450
40553,21672
40667,9760
41012,1096214330
41030,130195619
41097,2902245672
41142,621219024
41155,1033470057
41166,67040
41712,2453812887
41811,344066678
41827,7080865149
41830,1772050365
41872,1263539005
41945,3108731034
41946,289540609
42265,688282097
42282,5499387530
42289,1699491595
42300,421914834
42449,2526806641
43062,468434144
43085,1521052624
43148,1121417230
43254,1767610796
43745,1237610316
43749,1351112513
43750,2650668418
43755,15874497090
43792,32195039
43831,627073220
43838,8929130291
43871,1633695317
43878,144122557
43882,311883641
43901,1493638234
43910,864102622
43913,590598061
43916,3552073797
43917,1289022514
44040,29979059
44330,10344
44484,42823609
44543,159974857
44545,15104850
44548,15792563
44578,7247442
45053,744572379
45443,3150293414
46562,361342096
47523,54907655
47526,54912207
47697,1179846801
47757,3922522030
48301,175901596
48384,175963828
48704,406536518
48715,40416485
48991,262638465
50370,1003751576
50374,658812707
50424,8043540
50527,419940325
50554,231230595
50599,221352398
50623,260161579
50673,913568917
50674,707960691
51964,530381325
52632,750822607
52721,94797619
52723,323249115
52729,450752691
52735,512308437
54286,1837228961
54288,2748083977
54907,295480747
55070,221016
55118,3477627849
55153,3527684033
55199,2525632484
55652,14048
55708,328871096
55746,71776
56259,1306874575
56301,107901389
56308,231664989
56718,1941759935
56724,444826805
57379,120721717
57384,81740038
57389,143882693
57506,538136
57514,90744314
57894,388389644
58247,96575236
58262,171576426
58774,195624
60154,35128
62155,482688764
62802,1232461302
63707,732764360
63715,1063000180
63826,1101654445
64154,921637505
64387,848785016
65022,1843256185
65149,517817565
65163,1328
65170,700032603
65619,313250554
66056,135424
66704,447672252
69128,728876421
69679,63240
70336,1059472
70893,941415265
70899,349545782
70987,9532632179
71274,21423702523
71527,1579796574
71541,1979035688
72033,11364256
72045,1712497147
72530,154417636
72651,82360
73020,413744
74489,140354921
74972,2109227460
74975,611128
75187,217390313
75200,656850633
75981,1448518
76072,609803835
77572,3269758353
77573,2878498464
77657,459372
78169,292206404
78171,196115325
79514,774398134
79705,285058076
79706,859923475
79709,13499294
81386,935457381
81687,10095495322
81953,283843488
82587,1005088724
82593,12792489087
82616,311162660
82617,1967798951
82738,591522865
82886,1005757814
83146,565992
83311,6586522413
83881,1130831211
85512,392248756914
85772,1546677549
86197,441478765
92558,180933935
93884,492486997
94017,15208
94930,105068180
98297,1131522693
98302,141088461
98966,321478105
100750,552775868
102812,1257435021
102818,523907541
104425,818097588
104437,530832435
104783,517026
105387,4707712
105389,4710288
105711,34151043
106219,893805725
106221,98713236
106229,174877678
106231,4344
106232,68961169
106236,67363267
106499,2050692054
110618,1920440
111520,3056352
115244,9513882510
115263,3012108272
115350,987668547
115354,617818106
115362,1832
115407,59280
115588,2304
116151,229294852
116561,570190661
116575,2602422
117887,312997626
118184,140772633
120862,208984
121069,774872
122737,1107889295
123731,1873623082
123757,5831318
124129,752504078
127320,3950203328
127399,46016238
127820,213624829
129918,278672246
129920,409136897
130269,705963757
131214,667988
133075,441383243
133076,3904391225
134612,266843470
135860,254653710
136836,806903414
143026,380261579
143727,587290593
143733,570201231
144867,888530775
146277,1121134299
147376,690901236
147380,3935174907
147428,1521684559
147436,1030397968
150883,1953907439
156152,78384
156309,286330574
156312,142258530
156323,265298656
156330,1465228790
160439,811812
160513,2534961864
161768,306066041
162474,16280
163725,5902112
164860,1936966869
167475,653890311
169700,618456
169705,7424
171578,2759681962
172377,333689059
173647,502649248
173680,991207104
175332,1431562
177618,132850859
177669,3126004631
177781,286408617
177924,276223998
183715,1083337061
185809,187253917
185816,317670324
186093,1237299915
186108,1489998086
186111,1751177354
186619,592776674
186625,170321549909
186627,36630180605
186632,889302719
186745,902934458
186826,10504
189317,631879373
189482,2173310173
192204,3662621461
193206,1119077990
195166,2652294172
196982,72767873
199476,2878416
204509,859909486
205141,1843233640
211566,217504793
211568,93016
212526,487501248
213545,6395385893
214607,6603682233
214908,481380356
216260,2890352
216276,1700689242
216318,1227152
216423,483260778
216441,46760
219121,618381636
221903,257920
222823,148265224
222831,130665663
226749,885910770
227334,1563840
231213,119552
232378,5249704
235629,1229100041
235631,511402133
236915,288438163
241799,830875221
241818,331635635
253723,412588880
261009,698818681
265318,42920212
268499,6607889893
270602,553809940
274692,2151654391
274794,3725176128
282414,3704
284555,850019039
288404,417291041
288410,440986487
315429,451944
318546,4885444031
318559,1003987289
319783,522517004
328320,2935412949
337664,347617133
337673,6730714
344705,1176347270
344711,702518640
359160,8303318621
370421,117784
376915,1009962180
376916,10348030
376917,335409606
376919,15330962
378855,15468912
379589,6186924
399129,28504
404429,992
406428,41144
423054,206263158
424554,6443640
436489,45561743818
451442,108488
451455,47360
451871,2471240
452338,933792
461499,343841384
469321,1564738275
523093,811091449
524420,4472
526418,26864
551351,2224
555406,629888
555407,789832
629296,859593249
639021,538904
655439,1294146
670798,1806218371
676060,14303459
681950,26040
685122,413127875
685130,471495200
686349,121126434
695564,10423485776
698016,2093715606
715340,848584
721789,619200821
879230,867785710
911341,944908566
948953,47241316
1002748,55616104
1008263,187290081
1028384,113728
1049651,513351614
1053962,534621206
1056966,1797148462
1110380,844494971
1149709,780925528
1159319,7097257244
1203512,3184
1292243,10630712
1307796,761698296
1324880,3032
1329920,629850322
1330544,1138946449
1344963,1834984
1410427,490567637
1489620,226194295
1489739,2612611678
1489793,7454950195
1489845,1088373011
1489905,2766211325
1489907,5139120358
1489908,31517231428
1489909,2387722156
1489913,18930936431
1489922,47613281320
1489928,3187950098
1489929,376198218
1489931,1707230348
1489935,185746925
1489938,843099773
1489939,156476326
1490020,1698481733
1490021,2993854207
1525212,25285936
1545895,816844447
1545897,3282909884
1545901,909300546
1545920,239248823
1579275,654087813
1579283,1236289904
1588183,19442482
1612408,22356776
1639119,22229700
1648026,4289656
1648033,52654704
1652080,60640
1699513,4566616748
1699523,857524522
1804623,1638724842
1861795,713534380
1884633,489392
1924738,209336
1927915,783854799
1931080,723012795
1956187,90248456
1963757,193851664
1963759,139884661
1968428,5052287799
2024743,795543774
2058181,481272
2058949,1269344
2082224,158176
2082909,19696
2116661,4012939389
2204151,29024
2218862,477160564
2231385,653102684
2233838,615483929
2233855,645480093
2233857,623040
2301094,2514984
2507557,5830440
2507920,27296
2558200,1637088472
2601530,417416
2605334,212432
2653790,320880315
2681869,1032211553
2682553,7559792
2704647,543648
2705894,628294
2726947,30540718
2732524,49976
2743695,1843656439
2743714,5289111141
2743726,8867277002
2743745,2745711637
2750049,2774036
2760431,5408
2768097,340451254
2785018,6974456
2812636,462123833
2821352,9011224
2822797,365034900
2916678,844432
2948571,835406937
2948578,6040
2982303,83352
2982305,4233176
2983527,46688
2985477,2248072
2797,42920212
2870,1626448
3166,462123833
3268,59600
3313,9011224
3398,70600141063
3524,2483222285
3615,844494971
3931,4566616748
3977,1740502174
4479,10908055852
4668,21672
4710,625880
4734,11555794934
4762,23672056
4891,1916104
5114,28504
5257,85936
5338,6611288
5653,543648
5719,3008072
5819,22229700
5934,53848
6020,113832
6101,1445580623
6125,5831318
6137,1294146
6159,10630712
6180,864488
6193,65264
6218,1190570283
6249,1031378
6308,1339268340
6341,3731037013
6447,9287542042
6497,1227152
6552,98713236
6562,141088461
6580,315236943
6638,1928972
6665,570190661
6675,1023782023
6684,3056352
6724,16848
6738,682908
6843,3676206278
6844,631324
6962,349545782
7080,7029792104
7117,1005088724
7128,3843699886
7139,11938751507
7143,1699491595
7211,3886611301
7296,29979059
7366,864102622
7381,3552073797
7399,63344163741
7401,4546182316
7408,1551540555
7458,10020953908
7501,213624829
7570,1832
7674,7127816
7681,868294
7713,5519496
7761,570198
7863,147065105
7900,752504078
7911,592776674
7991,2612611678
7995,7454950195
8002,226194295
8043,1327443429
8064,772134200
8070,598479105
8076,806903414
8100,6032009245
8107,2151654391
8111,30042201282
8112,5919532711
8219,3823678249
8224,902934458
8252,2688942702
8292,12527265942
8293,2154606120
8416,5150010195
8548,1669327774
8570,10887006549
8783,769978473
8798,28857100
9214,26985018
10219,5525488
12429,29024
16360,1312193200
26339,27296
27439,3530460326
27450,3032
27474,5874335452
27841,992
27997,2757992
28009,209336
28781,3922522030
29026,2148942299
29140,889302719
30001,2679126062
30073,504924241
30083,1279645267
30102,313338360
30187,441383243
30248,1176347270
30302,5830440
30496,725400778
30907,259103793
31022,1463182619
31089,2453812887
31277,99112
32521,4726993902
33083,1750616
33283,764352
33284,555368
33341,17464080251
33354,3306506691
33356,1073174820
33357,3513937101
33359,229789978
33365,1162206224
33373,8941808894
33377,1225130816
33385,5150319545
33836,1006328
33850,1748712
34667,1807868191
34680,18443012801
34725,3291937942
34735,18904931107
35033,135424
35070,14048
36151,2143182807
36164,627073220
37528,783854799
37567,153014589064
37570,54757314211
37573,10400160916
38820,11217009282
40092,3771936597
40304,66756287
40548,850767882
41011,1910179432
41029,130195619
41042,512308437
41073,2100165154
41088,22591386036
41116,26864
41197,153432661770
41242,2495979369
41243,67040
41666,11058973241
41711,791847469
41768,1507048016
41828,402427568
41831,468407822
41937,572457851
41938,1156248221
42315,702518640
43697,687809143
43734,1153473177
43741,36609915723
43742,18214119756
43744,3012108272
43746,24471804903
43753,1475520044
43784,2222803056
43786,7483292717
43787,520045343
43790,450752691
43793,418046734
43801,171576426
43817,2353207351
43866,456006198
43867,1493638234
44482,139398845
44483,42823609
44570,2208
44598,8043540
45049,744572379
45080,628294
46881,67363267
47522,54912207
48719,1843233640
50488,941415265
50553,231230595
50557,393014791762
50645,3126004631
50671,1621529608
50672,180933935
50827,2514984
53550,556058889
54906,295480747
54970,154417636
55086,4472
55824,5558472
55879,268679866
56717,1941759935
63710,1948910950
65171,333689059
68889,1563840
69675,1124024651
70404,260161579
70405,2389953126
70906,1520735642
71192,419940325
71193,9025086828
71239,1285432285
71525,1237299915
71526,302062725
71529,7104106201
73401,7097257244
73496,784018418
74971,2111285358
74974,611128
75543,2239686613
75546,5685707671
75739,206263158
75966,1614750
76071,5796145112
78170,196115325
79707,746987772
79708,13499294
82592,12792489087
83232,283843488
84337,570650033
85819,45312349
91061,10504
91835,17746426676
91836,11932584183
92621,1944086754
92860,848584
93880,276223998
94015,15208
94020,2109242668
96475,811812
102804,2202343587
104423,818097588
104430,16628092188
104431,125421043820
104432,1489998086
104435,617818106
104493,1751177354
105390,3726326725
105710,328871096
106218,893805725
106220,1334113077
106496,2050692054
114656,1200320
115405,59280
116557,570845657
116571,11364256
116574,2602422
116706,680
116707,3632
117569,1484109603
117893,911082470
118040,3704
118152,2173310173
119195,2942182666
119196,9760
123349,1101654445
123357,935457381
124286,1465228790
124343,688282097
129369,693168299
130264,705963757
131213,667988
137627,2238345
140493,1280222
147367,3935174907
147369,1574339263
147371,1030397968
147387,835473617
147545,2471240
147548,11697672
147549,1588304
147553,20968
147554,74160
155616,1295960
162481,340568
162484,23269584
169697,7424
171638,619200821
177617,132850859
177765,286408617
181389,105068180
185812,317670324
186626,46923936773
186774,160857281
188550,565992
193205,1119077990
211564,217597809
214506,310432
214597,6603682233
216285,2048873749
216294,63240
219103,523907541
219120,618381636
222543,2066944
222544,908792
226742,885910770
232639,221352398
236347,288438163
241789,830875221
253718,1754127186
253722,440986487
259437,1059472
278205,34189371
297308,1562414004
304574,859909486
319056,1003987289
319095,4885444031
351509,254653710
351514,1005757814
355688,5330160
403667,10666016
406427,22397920
422676,22234684
436486,45561743818
451435,282392
451460,396720
451867,30540718
500008,2774036
504493,175963828
523712,6395385893
523720,2525632484
554674,766034848
572384,495053697
693921,538136
730330,1520645217
730331,859923475
730333,283089808
868270,477160564
977779,46760
1035538,25348960
1049656,513351614
1141492,2472
1253825,218608
1329911,13947504814
1329922,530381325
1329961,18115229978
1329975,1979006523
1329976,3045916257
1338366,643480715
1437183,69901322382
1437197,13190689170
1437201,53886142292
1445964,1944
1457286,108696
1478969,3506026996
1485168,789832
1489100,189429010
1489341,172775362796
1489460,3946061993
1489844,239070418
1489872,101222886562
1489877,1130831211
1489880,441478765
1489884,1712497147
1489900,1662564283
1489904,10594274385
1489919,1263539005
1489940,5035310203
1489943,4082339186
1490028,1179846801
1521258,15336
1521260,4277472
1538075,16280
1579336,2515569384
